Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-11-30,2022,11,30,,-16.8,,-22,,-19.4,,37.4,,0,,,,,,0.5,,,,36,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-01,2022,12,1,,-19.6,,-25.9,,-22.7,,40.7,,0,,,,,,1.1,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-02,2022,12,2,,-16.1,,-25.5,,-20.8,,38.8,,0,,,,,,1.8,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-03,2022,12,3,,-1.8,,-23.2,,-12.5,,30.5,,0,,,,,,0,,,,19,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-04,2022,12,4,,0.8,,-7.9,,-3.6,,21.6,,0,,,,,,0.4,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-05,2022,12,5,,-7.9,,-18.1,,-13,,31,,0,,,,,,1.5,,,,2,,56,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-06,2022,12,6,,-18.1,,-23.9,,-21,,39,,0,,,,,,1.7,,,,20,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-07,2022,12,7,,2.9,,-23.9,,-10.5,,28.5,,0,,,,,,0.4,,,,26,,38,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-08,2022,12,8,,3.4,,-4.8,,-0.7,,18.7,,0,,,,,,0,,,,25,,62,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-09,2022,12,9,,-0.1,,-7.1,,-3.6,,21.6,,0,,,,,,0,,,,27,,37,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-10,2022,12,10,,-3.2,,-8.8,,-6,,24,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-11,2022,12,11,,-6.9,,-16.6,,-11.7,,29.7,,0,,,,,,0.4,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-12,2022,12,12,,-9.3,,-15.2,,-12.3,,30.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-13,2022,12,13,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-14,2022,12,14,,-1,,-11.1,,-6.1,,24.1,,0,,,,,,0.5,,,,1,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-15,2022,12,15,,-0.8,,-11.7,,-6.2,,24.2,,0,,,,,,0,,,,34,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-16,2022,12,16,,0.7,,-9.7,,-4.5,,22.5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-17,2022,12,17,,-4,,-22.4,,-13.2,,31.2,,0,,,,,,0.4,,,,2,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-18,2022,12,18,,-22.4,,-27.1,,-24.8,,42.8,,0,,,,,,0.5,,,,36,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-19,2022,12,19,,-26.4,,-30.6,,-28.5,,46.5,,0,,,,,,0.4,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-20,2022,12,20,,-29,,-33.1,,-31.1,,49.1,,0,,,,,,3.2,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-21,2022,12,21,,-27.7,,-33,,-30.3,,48.3,,0,,,,,,0,,,,1,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-22,2022,12,22,,-23.4,,-31,,-27.2,,45.2,,0,,,,,,2.2,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-23,2022,12,23,,-19.9,,-27.7,,-23.8,,41.8,,0,,,,,,1.6,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-24,2022,12,24,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-25,2022,12,25,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-26,2022,12,26,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-27,2022,12,27,,5.1,,-1.6,,1.7,,16.3,,0,,,,,,0,,,,20,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-28,2022,12,28,,-0.7,,-6.8,,-3.8,,21.8,,0,,,,,,0.4,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-29,2022,12,29,,1.6,,-6.8,,-2.6,,20.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-30,2022,12,30,,2.1,,-3.8,,-0.8,,18.8,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-12-31,2022,12,31,,0.4,,-3.5,,-1.5,,19.5,,0,,,,,,0,,,,,,,
